Year,Month,Flow,FFD DESC,£000s,Tonnes
2011,7,Total Imports,Pasta uncooked,8996.07,11439.217
2011,7,Total Imports,"Pasta, cooked or stuffed",18042.829,18725.512
2011,7,Total Imports,Pears & quinces fresh,6391.027,10193.606
2011,7,Total Imports,Pork,61924.864,31342.961
2011,7,Total Imports,Potato products,29986.222,43550.733
2011,7,Total Imports,"Potatoes, fresh or chilled (including seed)",2695.141,8791.559
2011,7,Total Imports,Poultry products,63402.619,21581.924
2011,7,Total Imports,Poultrymeat (inc poultry offal),93496.189,35336.591
2011,7,Total Imports,Processed fats and waxes,31583.075,33574.597
2011,7,Total Imports,Raw beet or cane sugar,52935.791,116994.626
2011,7,Total Imports,Rice,28665.281,51373.933
2011,7,Total Imports,Salmon (inc. smoked),16950.492,3708.151
2011,7,Total Imports,"Sauces, condiments, seasonings",48269.254,41033.79
2011,7,Total Imports,Sausages and related products,29012.807,9663.793
2011,7,Total Imports,Shellfish,65677.837,12137.023
2011,7,Total Imports,Spices,13108.642,5460.118
2011,7,Total Imports,Sugar confectionery,34246.22,15479.396
2011,7,Total Imports,Sweet biscuits,26166.476,10586.516
2011,7,Total Imports,Tea,24452.237,13346.615
2011,7,Total Imports,"Tomatoes, fresh or chilled",31888.08,33892.687
2011,7,Total Imports,"Tomatoes, prepared or preserved",20793.497,34142.754
2011,7,Total Imports,"Vegetable oils and fats, soft, crude, refined or fractionated",106245.323,107823.32
2011,7,Total Imports,"Vegetables, frozen or provisionally prepared",26923.126,35095.711
2011,7,Total Imports,Vodka,4584.081,1861.982
2011,7,Total Imports,"Wheat, unmilled",18503.982,68311.833
2011,7,Total Imports,Whisky,10263.424,1701.587
2011,7,Total Imports,Wine,251271.072,119515.834
2011,7,Total Imports,Yogurt,14730.8,13289.758
2011,8,Total Exports,"Animal oils and fats, not chemically modified",10705.872,11762.811
2011,8,Total Exports,"Apples, fresh",672.925,813.372
2011,8,Total Exports,"Apricots, cherries, peaches, plums and sloes (fresh)",634.083,339.404
2011,8,Total Exports,Bacon and ham,5463.188,3201.363
2011,8,Total Exports,Bananas,541.679,801.702
2011,8,Total Exports,"Barley, unmilled",19085.512,111310.763
2011,8,Total Exports,Beef and veal,41556.069,13318.477
2011,8,Total Exports,Beef products (inc. corned beef),2295.168,703.532
2011,8,Total Exports,Beer,50813.768,34854.034
2011,8,Total Exports,"Bread, crispbreads, savoury biscuits",32283.645,16385.977
2011,8,Total Exports,Butter,9269.234,2565.538
2011,8,Total Exports,"Cereal, milled",7670.412,20413.418
2011,8,Total Exports,"Cereal, rolled or flaked",45300.231,49939.982
2011,8,Total Exports,Cheese,36163.499,10547.617
2011,8,Total Exports,Chocolate,38638.541,10682.156
2011,8,Total Exports,Cider & other fermented beverages,4202.443,4265.794
2011,8,Total Exports,Cocoa,8204.278,2243.701
2011,8,Total Exports,Coffee,33600.427,4482.537
2011,8,Total Exports,Condensed milk,2173.751,1263.815
2011,8,Total Exports,Dog or cat food for retail,10298.346,9559.523
2011,8,Total Exports,Edible offal and other meat,6566.887,6250.395
2011,8,Total Exports,Eggs & egg products,3764.456,1051.718
2011,8,Total Exports,Fish excl. Salmon & Shellfish,31969.034,14804.385
2011,8,Total Exports,"Flours, meals and pellets of meat, offal or fish",8141.986,26115.513
2011,8,Total Exports,Gin and Geneva,33611.267,8235.615
2011,8,Total Exports,"Grapes, fresh or dried",939.705,448.517
2011,8,Total Exports,Honey,830.491,190.765
2011,8,Total Exports,Ice cream,5852.096,2977.329
2011,8,Total Exports,Infant food for retail,1649.129,383.755
2011,8,Total Exports,Jams,7166.945,3592.209
2011,8,Total Exports,Juice,3750.503,2900.621
2011,8,Total Exports,Lamb and mutton,34483.033,9201.495
2011,8,Total Exports,Lemons and Limes,424.405,441.729
2011,8,Total Exports,"Lettuce and chicory, fresh or chilled",965.324,878.423
2011,8,Total Exports,Margarine,4951.796,2852.517
2011,8,Total Exports,Milk and cream,22591.487,53090.549
2011,8,Total Exports,Milk powder,11024.811,5894.735
2011,8,Total Exports,Mineral water,34061.233,47122.717
2011,8,Total Exports,Miscellaneous food ingredients,67665.685,20514.819
2011,8,Total Exports,Mixes and doughs for baking,6102.734,5743.729
2011,8,Total Exports,Molasses,594.119,2333.158
2011,8,Total Exports,"Mushrooms and truffles, fresh or chilled",102.416,39.402
2011,8,Total Exports,Nuts,5891.816,1321.859
2011,8,Total Exports,Oil cake,1152.39,7508.615
2011,8,Total Exports,Oil seeds and oleaginous fruits,65460.768,165642.614
2011,8,Total Exports,Oranges and Mandarins etc,1898.151,4036.834
2011,8,Total Exports,Other animal feedingstuffs,37212.275,47725.139
2011,8,Total Exports,Other beet or cane sugar,8833.344,16969.681
2011,8,Total Exports,"Other cereal (including maize), unmilled",1780.041,7165.505
2011,8,Total Exports,Other Citrus fruit,144.518,321.189
2011,8,Total Exports,Other fruit,3820.487,3234.811
2011,8,Total Exports,Other meat products,2859.172,1103.022
2011,8,Total Exports,Other milk products,4465.606,6054.95
2011,8,Total Exports,Other spirits,37956.836,10526.171
2011,8,Total Exports,Other sugars,2349.61,3054.336
2011,8,Total Exports,"Other vegetables, fresh or chilled",6168.173,10225.683
2011,8,Total Exports,"Other vegetables, prepared or preserved",6234.272,4584.589
2011,8,Total Exports,Pasta uncooked,513.445,347.897
2011,8,Total Exports,"Pasta, cooked or stuffed",2157.593,1121.768
2011,8,Total Exports,Pears & quinces fresh,49.024,18.209
2011,8,Total Exports,Pork,15631.021,12742.7
2011,8,Total Exports,Potato products,14723.169,7743.743
2011,8,Total Exports,"Potatoes, fresh or chilled (including seed)",2885.965,10179.482
2011,8,Total Exports,Poultry products,11642.264,3430.291
2011,8,Total Exports,Poultrymeat (inc poultry offal),25567.169,24010.158
2011,8,Total Exports,Processed fats and waxes,6382.664,6740.217
2011,8,Total Exports,Raw beet or cane sugar,2899.074,4336.897
2011,8,Total Exports,Rice,3257.457,3688.709
2011,8,Total Exports,Salmon (inc. smoked),34125.98,6936.458
2011,8,Total Exports,"Sauces, condiments, seasonings",20313.584,11567.237
2011,8,Total Exports,Sausages and related products,2369.157,894.751
2011,8,Total Exports,Shellfish,50898.319,8813.653
2011,8,Total Exports,Spices,2263.551,706.477
2011,8,Total Exports,Sugar confectionery,14695.752,5062.352
2011,8,Total Exports,Sweet biscuits,33055.533,11421.854
2011,8,Total Exports,Tea,12265.596,1839.221
2011,8,Total Exports,"Tomatoes, fresh or chilled",601.216,458.968
2011,8,Total Exports,"Tomatoes, prepared or preserved",411.78,416.457
2011,8,Total Exports,"Vegetable oils and fats, soft, crude, refined or fractionated",28272.67,49057.463
2011,8,Total Exports,"Vegetables, frozen or provisionally prepared",3488.897,3230.712
2011,8,Total Exports,Vodka,19822.771,3330.954
2011,8,Total Exports,"Wheat, unmilled",28790.716,165313.571
2011,8,Total Exports,Whisky,381159.859,73509.386
2011,8,Total Exports,Wine,48245.897,6267.227
2011,8,Total Exports,Yogurt,3024.121,2046.076
2011,8,Total Imports,"Animal oils and fats, not chemically modified",9788.822,10590.734
2011,8,Total Imports,"Apples, fresh",21423.012,28638.488
2011,8,Total Imports,"Apricots, cherries, peaches, plums and sloes (fresh)",26543.089,26533.628
2011,8,Total Imports,Bacon and ham,57238.159,23109.682
2011,8,Total Imports,Bananas,41077.879,85830.794
2011,8,Total Imports,"Barley, unmilled",2614.144,11127.596
2011,8,Total Imports,Beef and veal,69263.411,18684.836
2011,8,Total Imports,Beef products (inc. corned beef),15312.074,5105.92
2011,8,Total Imports,Beer,45071.425,74939.249
2011,8,Total Imports,"Bread, crispbreads, savoury biscuits",74765.066,37517.09
2011,8,Total Imports,Butter,33045.203,9883.67
2011,8,Total Imports,"Cereal, milled",3991.069,9211.286
2011,8,Total Imports,"Cereal, rolled or flaked",18369.703,16919.004
2011,8,Total Imports,Cheese,108004.284,34608.209
2011,8,Total Imports,Chocolate,102389.916,31729.966
2011,8,Total Imports,Cider & other fermented beverages,18579.379,5409.292
2011,8,Total Imports,Cocoa,27188.574,12309.81
2011,8,Total Imports,Coffee,59581.181,14103.102
2011,8,Total Imports,Condensed milk,5364.104,4109.761
2011,8,Total Imports,Dog or cat food for retail,38641.586,32014.441
2011,8,Total Imports,Edible offal and other meat,4340.159,4951.581
2011,8,Total Imports,Eggs & egg products,9970.639,5679.109
2011,8,Total Imports,Fish excl. Salmon & Shellfish,131339.743,46938.588
2011,8,Total Imports,"Flours, meals and pellets of meat, offal or fish",7503.087,13401.658
2011,8,Total Imports,Gin and Geneva,131.049,52.573
2011,8,Total Imports,"Grapes, fresh or dried",42429.113,27320.293
2011,8,Total Imports,Honey,5956.272,2093.212
2011,8,Total Imports,Ice cream,16928.668,9344.036
2011,8,Total Imports,Infant food for retail,18438.095,6977.804
2011,8,Total Imports,Jams,48039.387,36124.675
2011,8,Total Imports,Juice,63128.237,79042.198
2011,8,Total Imports,Lamb and mutton,24520.355,5402.059
2011,8,Total Imports,Lemons and Limes,5937.177,8799.54
2011,8,Total Imports,"Lettuce and chicory, fresh or chilled",2284.951,1431.841
2011,8,Total Imports,Margarine,7784.545,5755.106
2011,8,Total Imports,Milk and cream,11718.23,18593.532
2011,8,Total Imports,Milk powder,9132.264,5817.294
2011,8,Total Imports,Mineral water,64612.217,86617.759
2011,8,Total Imports,Miscellaneous food ingredients,122899.397,45106.864
2011,8,Total Imports,Mixes and doughs for baking,8133.378,6292.599
2011,8,Total Imports,Molasses,2190.46,24011.328
2011,8,Total Imports,"Mushrooms and truffles, fresh or chilled",13892.538,7552.41
2011,8,Total Imports,Nuts,30379.939,7898.088
2011,8,Total Imports,Oil cake,48619.261,233420.737
2011,8,Total Imports,Oil seeds and oleaginous fruits,48504.974,111659.501
2011,8,Total Imports,Oranges and Mandarins etc,17889.722,32199.97
2011,8,Total Imports,Other animal feedingstuffs,28614.232,105735.605
2011,8,Total Imports,Other beet or cane sugar,16001.442,29790.646
2011,8,Total Imports,"Other cereal (including maize), unmilled",14665.06,63796.322
2011,8,Total Imports,Other Citrus fruit,1928.347,4019.528
2011,8,Total Imports,Other fruit,56153.727,61331.665
2011,8,Total Imports,Other meat products,38771.757,12090.101
2011,8,Total Imports,Other milk products,18311.739,16536.284
2011,8,Total Imports,Other spirits,29535.41,7754.578
2011,8,Total Imports,Other sugars,15174.859,35351.228
2011,8,Total Imports,"Other vegetables, fresh or chilled",71873.718,87364.488
2011,8,Total Imports,"Other vegetables, prepared or preserved",41121.245,36444.919
2011,8,Total Imports,Pasta uncooked,8081.8,11884.44
2011,8,Total Imports,"Pasta, cooked or stuffed",18589.975,19174.603
2011,8,Total Imports,Pears & quinces fresh,5779.795,10198.927
2011,8,Total Imports,Pork,59416.254,29817.843
2011,8,Total Imports,Potato products,31843.22,47258.766
2011,8,Total Imports,"Potatoes, fresh or chilled (including seed)",2007.7,6463.119
2011,8,Total Imports,Poultry products,65353.042,22419.464
2011,8,Total Imports,Poultrymeat (inc poultry offal),97278.753,36718.426
2011,8,Total Imports,Processed fats and waxes,17559.691,19480.13
2011,8,Total Imports,Raw beet or cane sugar,50539.141,115465.618
2011,8,Total Imports,Rice,32675.848,60284.767
2011,8,Total Imports,Salmon (inc. smoked),17241.044,3871.548
2011,8,Total Imports,"Sauces, condiments, seasonings",48753.823,42011.986
2011,8,Total Imports,Sausages and related products,37196.923,12901.948
2011,8,Total Imports,Shellfish,70881.03,12630.753
2011,8,Total Imports,Spices,16851.344,7481.731
2011,8,Total Imports,Sugar confectionery,35684.488,15727.268
2011,8,Total Imports,Sweet biscuits,28033.807,10637.892
2011,8,Total Imports,Tea,25393.578,13142.298
2011,8,Total Imports,"Tomatoes, fresh or chilled",24708.842,27640.036
2011,8,Total Imports,"Tomatoes, prepared or preserved",22226.212,36292.414
2011,8,Total Imports,"Vegetable oils and fats, soft, crude, refined or fractionated",79508.383,75939.254
2011,8,Total Imports,"Vegetables, frozen or provisionally prepared",29695.2,38631.865
2011,8,Total Imports,Vodka,5536.309,2412.759
2011,8,Total Imports,"Wheat, unmilled",14599.748,61241.732
2011,8,Total Imports,Whisky,12407.521,1955.777
2011,8,Total Imports,Wine,239357.717,120708.477
2011,8,Total Imports,Yogurt,12388.335,11416.915
2011,9,Total Exports,"Animal oils and fats, not chemically modified",10780.89,12803.342
2011,9,Total Exports,"Apples, fresh",1158.221,2232.915
2011,9,Total Exports,"Apricots, cherries, peaches, plums and sloes (fresh)",706.87,369.862
2011,9,Total Exports,Bacon and ham,5962.186,3514.426
2011,9,Total Exports,Bananas,746.238,1156.183
2011,9,Total Exports,"Barley, unmilled",10311.157,59632.591
2011,9,Total Exports,Beef and veal,38975.623,11965.036
2011,9,Total Exports,Beef products (inc. corned beef),2569.534,740.152
2011,9,Total Exports,Beer,46899.406,36973.651
2011,9,Total Exports,"Bread, crispbreads, savoury biscuits",32697.945,16806.664
2011,9,Total Exports,Butter,6413.36,1716.949
2011,9,Total Exports,"Cereal, milled",8174.514,22986.013
2011,9,Total Exports,"Cereal, rolled or flaked",42840.128,51145.767
2011,9,Total Exports,Cheese,32370.049,9699.959
2011,9,Total Exports,Chocolate,45165.346,11572.663
2011,9,Total Exports,Cider & other fermented beverages,3252.856,3085.58
2011,9,Total Exports,Cocoa,5261.724,1910.187
2011,9,Total Exports,Coffee,37268.523,5353.883
2011,9,Total Exports,Condensed milk,2344.766,981.454
2011,9,Total Exports,Dog or cat food for retail,15295.29,13280.29
2011,9,Total Exports,Edible offal and other meat,7577.98,7323.299
2011,9,Total Exports,Eggs & egg products,4110.163,1357.769
2011,9,Total Exports,Fish excl. Salmon & Shellfish,43353.31,26255.987
2011,9,Total Exports,"Flours, meals and pellets of meat, offal or fish",7680.897,24581.911
2011,9,Total Exports,Gin and Geneva,29166.123,6811.936
2011,9,Total Exports,"Grapes, fresh or dried",852.386,435.192
2011,9,Total Exports,Honey,957.806,200.103
2011,9,Total Exports,Ice cream,4676.217,2472.482
2011,9,Total Exports,Infant food for retail,1753.849,761.791
2011,9,Total Exports,Jams,8998.134,3767.728
2011,9,Total Exports,Juice,4595.079,3487.156
2011,9,Total Exports,Lamb and mutton,32476.741,9424.575
2011,9,Total Exports,Lemons and Limes,282.818,342.322
2011,9,Total Exports,"Lettuce and chicory, fresh or chilled",689.258,517.02
2011,9,Total Exports,Margarine,5827.654,3563.916
2011,9,Total Exports,Milk and cream,22912.317,49819.655
2011,9,Total Exports,Milk powder,13509.168,6513.996
2011,9,Total Exports,Mineral water,33545.243,44957.13
2011,9,Total Exports,Miscellaneous food ingredients,70354.477,19966.49
2011,9,Total Exports,Mixes and doughs for baking,8033.516,6617.974
2011,9,Total Exports,Molasses,693.195,2854.565
2011,9,Total Exports,"Mushrooms and truffles, fresh or chilled",146.279,59.419
2011,9,Total Exports,Nuts,5619.408,1157.488
2011,9,Total Exports,Oil cake,1074.445,2982.889
2011,9,Total Exports,Oil seeds and oleaginous fruits,13644.351,31496.811
2011,9,Total Exports,Oranges and Mandarins etc,2347.087,4524.624
2011,9,Total Exports,Other animal feedingstuffs,38331.735,48824.605
2011,9,Total Exports,Other beet or cane sugar,10843.088,19867.541
2011,9,Total Exports,"Other cereal (including maize), unmilled",1352.536,5728.901
2011,9,Total Exports,Other Citrus fruit,115.093,254.573
2011,9,Total Exports,Other fruit,4073.737,3588.155
2011,9,Total Exports,Other meat products,3073.475,1266.422
2011,9,Total Exports,Other milk products,4721.946,6619.058
2011,9,Total Exports,Other spirits,32242.987,9150.99
2011,9,Total Exports,Other sugars,3112.607,4572.954
2011,9,Total Exports,"Other vegetables, fresh or chilled",11997.151,34655.852
2011,9,Total Exports,"Other vegetables, prepared or preserved",7095.915,4507.012
2011,9,Total Exports,Pasta uncooked,609.483,380.224
2011,9,Total Exports,"Pasta, cooked or stuffed",2236.121,1102.863
2011,9,Total Exports,Pears & quinces fresh,65.538,15.451
2011,9,Total Exports,Pork,16538.005,13880.723
2011,9,Total Exports,Potato products,10420.497,4633.625
2011,9,Total Exports,"Potatoes, fresh or chilled (including seed)",4242.136,17567.186
2011,9,Total Exports,Poultry products,11708.719,3810.847
2011,9,Total Exports,Poultrymeat (inc poultry offal),31378.141,28934.007
2011,9,Total Exports,Processed fats and waxes,7727.97,7631.091
2011,9,Total Exports,Raw beet or cane sugar,2640.384,4875.777
2011,9,Total Exports,Rice,2996.3,3548.713
2011,9,Total Exports,Salmon (inc. smoked),38923.483,7726.998
2011,9,Total Exports,"Sauces, condiments, seasonings",18180.877,9971.154
2011,9,Total Exports,Sausages and related products,3290.054,1064.551
2011,9,Total Exports,Shellfish,40803.053,8220.87
2011,9,Total Exports,Spices,2428.672,810.144
2011,9,Total Exports,Sugar confectionery,17212.289,5673.95
2011,9,Total Exports,Sweet biscuits,35692.717,11274.951
2011,9,Total Exports,Tea,14169.464,2403.312
2011,9,Total Exports,"Tomatoes, fresh or chilled",881.449,690.998
2011,9,Total Exports,"Tomatoes, prepared or preserved",501.262,361.198
